id,title,content,published,url,media_url,category
100,The top 10 Amazon Prime Day deals under $50,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/83edd9f58785822273465863d74c928a.jpg"" /><p>Amazon’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/AMZN"" rel=""noopener noreferrer"" target=""_blank"">AMZN</a>) Prime Day is just <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/amazon-prime-day-october-big-deals-dates-discounts-1851650526"" rel=""noopener noreferrer"" target=""_blank"">around the corner</a>, set for Tuesday and Wednesday this week, offering shoppers a chance to snag deals. With a plethora of discounts across categories, this year’s event will feature markdowns on tech, household goods, and children’s toys.<br /></p><p><a href=""https://qz.com/best-amazon-prime-day-cheap-deals-1851665291"">Read more...</a></p>",2024-10-07 09:00:00,https://qz.com/best-amazon-prime-day-cheap-deals-1851665291,,Others
101,Banks and fintechs need each other. Will regulators help them tie the knot?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7f3b718d23e346039e72f85259ae1b66.jpg"" /><p>Over the past decade, financial technology firms — or fintechs, for short — went from being competitors of traditional banks to becoming integrated parts of the financial services supply chain. Now, regulators are struggling to wrangle these partnerships.<br /></p><p><a href=""https://qz.com/banking-fintech-partner-regulation-financial-services-1851654024"">Read more...</a></p>",2024-10-07 09:00:00,https://qz.com/banking-fintech-partner-regulation-financial-services-1851654024,,Others
102,"Talking about money makes people more uncomfortable than politics and religion, survey says","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/6f6a845102d31e98955d8f0f1ec04d73.jpg"" /><p>Discussing finances has long been viewed as an uncomfortable topic, or even “taboo.” More adults in the U.S. would rather talk about politics and religion over anything  money related with family members and close friends, according to a new survey of 2,502 respondents from Bankrate.</p><p><a href=""https://qz.com/money-talks-make-people-uncomfortable-than-politics-and-1851664338"">Read more...</a></p>",2024-10-07 04:00:00,https://qz.com/money-talks-make-people-uncomfortable-than-politics-and-1851664338,,Others
103,The 15 most expensive states in America to own a car,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/49db9ce1c9fa3b4588cf5b32e226c75b.jpg"" /><p>Cars are <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/everyone-is-underwater-on-their-car-loans-as-values-plu-1851340337"">expensive to own</a> — <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/new-cars-are-too-expensive-so-buy-one-of-these-unique-1851621594?_gl=1*bzaw4o*_ga*MzgxNTUwMTU1LjE2Nzk1MDAxMjU.*_ga_V4QNJTT5L0*MTcyNjYyODgyMy43MS4xLjE3MjY2MzM1NjYuNTMuMC4w"">too expensive</a>, in fact, and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/the-average-cost-of-a-new-car-jumped-10-000-in-five-ye-1851114214"">getting pricier all the time</a>. Don’t feel too bad for yourself, though. Depending on the state you’re in, some poor sucker might have it even worse.</p><p><a href=""https://qz.com/car-ownership-costs-us-states-1851662595"">Read more...</a></p>",2024-10-06 11:00:00,https://qz.com/car-ownership-costs-us-states-1851662595,,Others
104,"10 cheap cars actually worth buying, according to Consumer Reports","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c4705b2d1ae503509803f6a9c2b2333e.jpg"" /><p>The average transaction price of a new car has slowly been coming down since it peaked during the pandemic, but it’s still scarily close to $50,000. That might work for rich people, but most people can’t afford to spend that kind of money on a car. The good news is, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/there-arent-any-new-cars-left-under-20-000-1851611136"">even though you can’t get a new car for less than…</a></p><p><a href=""https://qz.com/best-cheap-cars-2024-consumer-reports-1851651347"">Read more...</a></p>",2024-10-06 11:00:00,https://qz.com/best-cheap-cars-2024-consumer-reports-1851651347,,Others
105,Sunday Reads: America's electric car divide,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/49360fbe8022a3b5e1f95c46ff4d9bde.jpg"" /><p>Hello, Quartz members, and welcome to Sunday Reads!<br /></p><p><a href=""https://qz.com/emails/quartz-obsession/1851664833/electric-cars-evs-us-politics-banks-fintechs"">Read more...</a></p>",2024-10-06 10:00:00,https://qz.com/emails/quartz-obsession/1851664833/electric-cars-evs-us-politics-banks-fintechs,,Others
106,4 billionaires getting even richer from AI,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7b51df786e0f00f80ef8fc77e4d35277.jpg"" /><p>The artificial intelligence boom has sent shares and net worths to new heights this year, meaning some billionaires have only been getting wealthier.</p><p><a href=""https://qz.com/ai-billionaires-jensen-huang-mark-zuckerberg-net-worth-1851665702"">Read more...</a></p>",2024-10-06 09:00:00,https://qz.com/ai-billionaires-jensen-huang-mark-zuckerberg-net-worth-1851665702,,Others
107,"Nvidia's AI summit, Tesla's robotaxi, Amazon Prime Day, inflation: What to watch in the markets this week","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ca55d729a7ddd173ac7fda7cbc50e73d.jpg"" /><p>Last week <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/dow-futures-260-points-jobs-report-dockworkers-strike-1851665264"" rel=""noopener noreferrer"" target=""_blank"">closed on a positive note</a>, with two key developments easing concerns about the economy. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/jobs-report-unemployment-interest-rate-economy-bls-fed-1851662911"" rel=""noopener noreferrer"" target=""_blank"">A strong jobs report</a> helped calm fears of a weakening labor market, while the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/us-port-strike-ila-dockworkers-union-shippers-agreement-1851664964"" rel=""noopener noreferrer"" target=""_blank"">resolution of the dockworkers’ strike</a> alleviated worries about supply chain disruptions. In addition, oil prices, which had surged early in the…</p><p><a href=""https://qz.com/nvidia-ai-tesla-robotaxi-amazon-prime-day-stock-market-1851665454"">Read more...</a></p>",2024-10-06 09:00:00,https://qz.com/nvidia-ai-tesla-robotaxi-amazon-prime-day-stock-market-1851665454,,Others
108,"Mark Cuban vs. Elon Musk on Trump, and Mark Zuckerberg passes Jeff Bezos: Leadership news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5c53f19e94fc023224a76ae9296df349.jpg"" /><p>Your college major won’t determine your fate, but it can significantly impact how much money you make after college.<br /></p><p><a href=""https://qz.com/mark-cuban-elon-musk-donald-trump-zuckerberg-jeff-bezos-1851665584"">Read more...</a></p>",2024-10-05 13:00:00,https://qz.com/mark-cuban-elon-musk-donald-trump-zuckerberg-jeff-bezos-1851665584,,Others
109,"Big weddings, the most expensive watches, and the coolest cities: Lifestyle news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/8d81e732d2f56accb863b4c84d127618.jpg"" /><p>In the aftermath of the COVID-19 pandemic, many Americans have more control over where they live than ever before.</p><p><a href=""https://qz.com/weddings-houses-watches-prices-coolest-cities-america-1851665583"">Read more...</a></p>",2024-10-05 13:00:00,https://qz.com/weddings-houses-watches-prices-coolest-cities-america-1851665583,,Others
110,"Tesla's Cybertruck win, Hertz's EV headache, Trump and Musk tout Starlink: Tech news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/866fb3a143f24709c4f2bcc43e6e203b.jpg"" /><p>GM’s rollout of its new EVs <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/gm-slashes-electric-targets-by-50-000-cars-as-ev-growth-1851600797"">has been slow</a>, but it’s picked up a bit. Between Cadillac, Chevy and GMC, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://investor.gm.com/static-files/46871ad5-9714-4832-a753-cf74c7d02bb2"" rel=""noopener noreferrer"" target=""_blank"">automaker moved nearly 38,000 EVs</a> in Q2 of this year. Among those is the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/2024-chevrolet-silverado-ev-rst-s-good-ideas-are-oversh-1851496588"">Chevy Silverado EV</a>. A few fleet sales have been made to companies like Hertz, but with the rental company looking to get out of its <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/hertz-is-getting-rid-of-20-000-evs-1851162210"">bad EV…</a></p><p><a href=""https://qz.com/tesla-cybertruck-sales-recalls-hertz-evs-trump-musk-1851665582"">Read more...</a></p>",2024-10-05 13:00:00,https://qz.com/tesla-cybertruck-sales-recalls-hertz-evs-trump-musk-1851665582,,Others
111,"Super Micro Computer's big stock split, Costco rises, and Bitcoin falls: Markets news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/e2cd5bdbdb1ec4a967cd35b4289c431c.jpg"" /><p>Super Micro Computer (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/SMCI"" rel=""noopener noreferrer"" target=""_blank"">SMCI</a>) is set to undergo a stock split after the market closes on Monday, aligning itself with other prominent AI-driven companies like <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/nvidias-big-stock-split-is-today-here-s-what-to-know-1851525649"" rel=""noopener noreferrer"" target=""_blank"">Nvidia</a> and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/broadcom-stock-all-time-high-after-record-ai-revenue-s-1851537866"" rel=""noopener noreferrer"" target=""_blank"">Broadcom</a>, which also executed stock splits earlier this year. Following the split, the stock will begin trading Tuesday at its adjusted—and…</p><p><a href=""https://qz.com/super-micro-computer-stock-split-costco-bitcoin-price-1851665581"">Read more...</a></p>",2024-10-05 13:00:00,https://qz.com/super-micro-computer-stock-split-costco-bitcoin-price-1851665581,,Others
112,"Free streaming with cable, Netflix's election backlash, and AT&T turns off the TV: Business news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d03cf8f494dfc2fd26b492e26c92b81f.jpg"" /><p>As cord-cutting continues to rise, one cable company is partnering with streaming platforms in an effort to keep its customers.<br /></p><p><a href=""https://qz.com/netflix-kamala-harris-att-directv-disney-gm-nissan-1851665580"">Read more...</a></p>",2024-10-05 13:00:00,https://qz.com/netflix-kamala-harris-att-directv-disney-gm-nissan-1851665580,,Others
113,Check out this huge snow train that the U.S. Army once made to conquer the Arctic,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2507222f2c969f2c2e0ed2b618f60d0e.png"" /><p>The U.S. military has spent so much money developing stuff over the years. It <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/in-1962-a-lost-u-2-spy-plane-nearly-triggered-world-wa-1837569305"">had super-secret spy planes</a>, tried to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/please-pray-for-the-ukrainian-military-dolphins-who-are-1826052644"">train dolphins for underwater warfare</a> and even had the smart idea of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.history.com/news/7-unusual-experiments-by-the-u-s-military"" rel=""noopener noreferrer"" target=""_blank"">developing flying aircraft carriers</a>. However, one if its best ideas might be this ridiculous snow train that was designed to conquer…</p><p><a href=""https://qz.com/us-army-snow-train-arctic-1851665691"">Read more...</a></p>",2024-10-05 11:00:00,https://qz.com/us-army-snow-train-arctic-1851665691,,Others
114,5 cable TV companies offering streaming perks to stop cord-cutting,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/680d0ee4a5013627994117dd8aa821c4.jpg"" /><p>As cord-cutting continues to rise, several cable and satellite TV companies are starting to partner with streaming platforms in an effort to keep their customers.<br /></p><p><a href=""https://qz.com/spectrum-directv-xfinity-cable-disney-streaming-bundles-1851665392"">Read more...</a></p>",2024-10-05 11:00:00,https://qz.com/spectrum-directv-xfinity-cable-disney-streaming-bundles-1851665392,,Others
115,15 cars losing the most value on the used market right now,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a24ccb6f1705f6f4b1de4bb47b16214a.jpg"" /><p>Considering the shambolic state of the American economy, inflation, and rampant wage stagnation, I love finding stories about <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/2025-nissan-kicks-is-a-cheap-car-done-right-1851648949"">affordable cars </a>and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/you-can-buy-a-hybrid-jeep-for-cheap-but-there-is-a-cat-1851641902"">prices dropping</a>. In this case, the team at <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.iseecars.com/used-car-prices-study"" rel=""noopener noreferrer"" target=""_blank"">iSeeCars</a> <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/cars-have-gotten-a-lot-less-colorful-over-the-past-20-y-1851516094"">analyzed</a> the listing prices of over 1.6 million one-to-five-year-old <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/consumer-reports-says-these-companies-make-the-least-re-1851633545"">used cars</a> listed for sale online between August 2023…</p><p><a href=""https://qz.com/car-depreciation-lost-value-used-market-resale-1851651319"">Read more...</a></p>",2024-10-05 11:00:00,https://qz.com/car-depreciation-lost-value-used-market-resale-1851651319,,Others
116,The 10 cheapest states in America to build your dream home,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/3e165fbfcdfb0b93da2a964561528603.jpg"" /><p>When making plans to buy a home, many people err on the side of purchasing a pre-existing property. The expense of buying both land and constructing a new building can seem insurmountable – particularly when the market is flush with homes ready for purchase.</p><p><a href=""https://qz.com/home-building-costs-america-us-states-cheapest-1851660025"">Read more...</a></p>",2024-10-05 11:00:00,https://qz.com/home-building-costs-america-us-states-cheapest-1851660025,,Others
117,"ChatGPT's new feature, Copilot AI updates, and an AI translator: This week in new AI launches","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/46b37f6513ef2c68d6ab6d7cd0735470.jpg"" /><p>Each week, Quartz rounds up product launches, updates, and funding news from artificial intelligence-focused startups and companies.</p><p><a href=""https://qz.com/chatgpt-canvas-microsoft-copilot-deepl-ai-translator-1851665862"">Read more...</a></p>",2024-10-05 09:00:00,https://qz.com/chatgpt-canvas-microsoft-copilot-deepl-ai-translator-1851665862,,Others
118,"College majors for millionaires, cable's free streaming, a Netflix backlash: The week's most popular","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7e1931b16a97e0a961021ec48acac2a1.jpg"" /><p>Your college major won’t determine your fate, but it can significantly impact how much money you make after college. </p><p><a href=""https://qz.com/college-majors-millionaires-netflix-hertz-ev-myths-1851665240"">Read more...</a></p>",2024-10-05 09:00:00,https://qz.com/college-majors-millionaires-netflix-hertz-ev-myths-1851665240,,Others
119,"Mike Lee outlines roadmap for McConnell successor, warns the 'health of the Republican Party' is at stake","Sen. Mike Lee has written a letter to Republican colleagues about how he believes they can create &quot;stronger, more accountable Senate that truly serves the people.&quot;",2024-10-08 12:38:56,https://www.foxnews.com/politics/mike-lee-outlines-roadmap-mcconnell-successor-warns-health-republican-party-stake,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/mike-lee-mitch-mcconnell.png?ve=1&tl=1,Positive / Uplifting
120,Harris takes slim lead over Trump in new poll as voters view her as candidate of change,Vice President Harris took a small lead over former President Trump in a new national poll released on Tuesday as voters increasingly see her as the candidate of change.,2024-10-08 12:26:03,https://www.foxnews.com/politics/harris-takes-slim-lead-over-trump-new-poll-voters-view-her-candidate-change,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/09/931/523/kamala-harris-donald-trump-split.jpg?ve=1&tl=1,Others
121,'Tough call': Atlanta voters split on who will win Georgia,"Fox News Digital heard directly from Atlanta residents about who they think will win the presidential race in Georgia, a key swing state.",2024-10-08 12:00:15,https://www.foxnews.com/politics/tough-call-atlanta-voters-split-who-win-georgia,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/georgia-harris-trump.jpg?ve=1&tl=1,Others
122,Trump announces rally in 'war zone' Colorado city,"Former President Trump will appear in Aurora, Colorado, for a campaign rally next week, highlighting illegal immigration and gang violence.",2024-10-08 11:40:13,https://www.foxnews.com/politics/trump-announces-rally-war-zone-colorado-city,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/09/931/523/GettyImages-2168330769.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
123,"Trump, Republicans venture to blue areas in Wisconsin to boost GOP turnout",Wisconsin Republican Party Executive Director Andrew Iverson emphasized the ground game strategy in the battleground that includes turning out Republican voters in deep blue areas.,2024-10-08 11:00:48,https://www.foxnews.com/politics/trump-republicans-venture-blue-areas-wisconsin-boost-gop-turnout,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/waunakee-trump-rally-dane-county.jpg?ve=1&tl=1,Others
124,First on Fox: Top outside group backing House Republicans sets fundraising record,"The leading outside group that supports House Republicans is reporting its highest fundraising quarter ever, as the GOP aims to hold and potentially expand its razor thin majority in Congress.",2024-10-08 10:00:33,https://www.foxnews.com/politics/top-outside-group-backing-house-republicans-showcases-fundraising-prowess,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/09/931/523/GettyImages-2170792172.jpg?ve=1&tl=1,Others
125,Vulnerable Dem Jon Tester turns on Biden admin over DEI after Montana universities stripped of federal funds,Tester took aim at Biden and the Department of Education for denying federal funding to Montana universities based on failure to meet DEI standards.,2024-10-08 10:00:18,https://www.foxnews.com/politics/vulnerable-dem-jon-tester-turns-biden-admin-over-dei-after-montana-universities-stripped-federal-funds,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/tester-cardona.jpg?ve=1&tl=1,Others
126,"Early voting kicks off in Indiana, New Mexico, Ohio, Wyoming","Ohio, a swing state, and Indiana, New Mexico and Wyoming began their early voting process on Tuesday.",2024-10-08 09:00:46,https://www.foxnews.com/politics/early-voting-indiana-new-mexico-ohio-wyoming,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/maine-voting-location.jpg?ve=1&tl=1,Others
127,Eye of the Storm: Back-to-back hurricanes threaten to upend Harris-Trump presidential showdown,Back-to-back hurricanes rock the White House race between former President Trump and Vice President Kamala Harris as the federal response to the storms is front-and-center on the campaign trail,2024-10-08 08:00:32,https://www.foxnews.com/politics/eye-storm-hurricanes-theaten-upend-harris-trump-presidential-showdown,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/hurrican-milton-track.png?ve=1&tl=1,Natural Disasters
128,"1 year after Hezbollah strikes, Israel reinforces troops and questions mount over ‘limited’ operation",Questions are mounting over Israel&apos;s &quot;limited&quot; operation in Lebanon as it reinforces its troops over the border and security experts warn Israel is re-strategizing its fight against Hezbollah.,2024-10-08 08:00:27,https://www.foxnews.com/politics/one-year-after-hezbollah-strikes-israel-reinforces-troops-questions-mount-over-limited-operation,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/leb-is.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
129,'Social cost of greenhouse gases': House GOP targets progressive Biden policy for rising energy prices,House Republicans are targeting Biden administration efforts to regulate the &quot;social cost&quot; of greenhouse gas emissions in the U.S.,2024-10-08 08:00:05,https://www.foxnews.com/politics/social-cost-greenhouse-gases-house-gop-targets-progressive-biden-policy-rising-energy-prices,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/hudson-energy-bill.jpg?ve=1&tl=1,Others
130,"Kamala 2.0’s challenge? Making more news, and not just with ultra-friendly hosts","Vice President Kamala Harris rode a wave of positive press, but can her interviews with Democrat friendly hosts send her to the White House in November?",2024-10-08 07:00:43,https://www.foxnews.com/politics/kamala-2-0s-challenge-making-more-news-not-just-ultra-friendly-hosts,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/09/931/523/file-6.jpg?ve=1&tl=1,Positive / Uplifting
131,Chicago mayor compares viewpoint of those who disagree with him about school spending to slavery,Chicago Mayor Brandon Johnson announced six new nominees for the school board while also blasting the status quo of not investing in education because it is too expensive.,2024-10-08 02:36:37,https://www.foxnews.com/politics/chicago-mayor-compares-viewpoint-those-who-disagree-him-about-school-spending-slavery,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/brandon-johnson-1.jpg?ve=1&tl=1,Others
132,Harris said candidates must 'earn' voter support — despite skipping primaries before becoming Dem nominee,"Vice President Kamala Harris was questioned about why some voters still feel like they don&apos;t know her, just weeks before November&apos;s presidential election.",2024-10-08 02:16:57,https://www.foxnews.com/politics/harris-said-candidates-must-earn-voter-support-skipping-primaries-becoming-dem-nominee,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/whitakerharris.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
133,Political storm: Harris says DeSantis 'selfish' for reportedly not taking her hurricane-related calls,Vice President Kamala Harris took aim at Republican Gov. Ron DeSantis for reportedly not taking her calls regarding federal storm relief efforts as a second powerful hurricane bears down on Florida.,2024-10-08 01:21:46,https://www.foxnews.com/politics/political-storm-harris-desantis-selfish-reportedly-not-taking-her-hurricane-related-calls,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/kamala-harris-air-force-2-nyc-oct.-7-2024-scaled.jpg?ve=1&tl=1,Others
134,Reporter's Notebook: All about the politics of disaster relief,"Republicans are castigating the Biden administration for its response to Hurricane Helene – and, like rote, are bringing to the forefront the ugly politics of disaster response.",2024-10-07 23:07:27,https://www.foxnews.com/politics/politics-disaster-relief,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/milton-prep.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
135,"'Traitor' Liz Cheney walloped by Wyoming voters for Harris endorsement, break with GOP",An overwhelming amount of Wyoming voters who spoke to Fox News Digital lambasted former Republican Rep. Liz Cheney for endorsing Vice President Harris for the Oval Office.,2024-10-07 22:42:20,https://www.foxnews.com/politics/traitor-liz-cheney-walloped-wyoming-voters-harris-endorsement-break-gop,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/4-split-photo-2.jpg?ve=1&tl=1,Others
136,Trump sounds alarm on illegal immigrant murderers: 'A lot of bad genes in our country',Former President Trump on Monday said illegal immigrants murderers have &quot;bad genes&quot; as he again criticized the current handling of the border crisis.,2024-10-07 22:24:56,https://www.foxnews.com/politics/trump-sounds-alarm-illegal-immigrant-murderers-bad-genes-in-country,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/08/931/523/djt.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
137,Georgia high court restores state's 6-week 'heartbeat' abortion law,The Georgia Supreme Court reinstated a law allowing abortions up to six weeks when it put a halt on a previous court&apos;s decision from last week allowing them up to the 22-week mark.,2024-10-07 21:55:40,https://www.foxnews.com/politics/georgia-high-court-restores-states-six-week-heartbeat-abortion-law,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/04/931/523/pro-life-protesters.jpg?ve=1&tl=1,Others
138,Fox News Politics: One Year Since October 7th Attacks,"The latest updates from the 2024 campaign trail, exclusive interviews and more Fox News politics content",2024-10-07 21:11:35,https://www.foxnews.com/politics/fox-news-politics-one-year-anniversary-of-october-7th-attacks,https://moxie.foxnews.com/static/assets/default/thumbnail/foxnews.png,Others
139,MAGA candidate vying to flip Virginia Senate seat red stands firm on controversial military comments,"Republican Hung Cao, vying for Virginia&apos;s Senate seat, believes he can flip it red and stands by his controversial remarks on military training.",2024-10-07 20:59:56,https://www.foxnews.com/politics/gop-virginia-senate-candidate-navy-veteran-hung-cao-challenges-turning-virginia-red-from-purple,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/ap24276667162115-scaled.jpg?ve=1&tl=1,Others
140,"Lawsuit accuses state department, DOJ of stonewalling FOIA requests regarding climate office personnel",Power the Future filed a against a Biden Administration climate office alleges the department is dodging congressional oversight,2024-10-07 20:18:09,https://www.foxnews.com/politics/lawsuit-accuses-state-department-doj-stonewalling-foia-requests-climate-office-staff,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/kerry.jpg?ve=1&tl=1,Others
141,"Kamala Harris courts disillusioned Arab Americans over Jewish groups, records show",Vice President Kamala Harris appears to prioritize winning back Arab American and Muslim voters who were dejected by President Joe Biden’s handling of war in the Middle East over courting the Jewish voter.,2024-10-07 19:17:12,https://www.foxnews.com/politics/kamala-harris-courts-disillusioned-arab-americans-over-jewish-groups,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/60-minutes-kamala-harris.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
142,"Vance gives full-throated support for Israel, has choice words for Biden-Harris at Oct 7 memorial rally","Sen. JD Vance, R-Ohio, called on President Biden and Vice President Harris to use their authority to bring the hostages still held by Hamas home.",2024-10-07 18:31:21,https://www.foxnews.com/politics/vance-gives-full-throated-support-israel-has-choice-words-biden-harris-oct-7-memorial-rally,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/vance-speaking.jpg?ve=1&tl=1,Others
143,Anti-Israel agitators set up encampment outside Jewish Dem rep's home on eve of Oct 7 Hamas attack anniversary,"Anti-Israel protesters set up an encampment outside the home of a Jewish Democratic House member on the eve of the anniversary of the Oct. 7 Hamas terror attacks, the congressman revealed.",2024-10-07 16:41:30,https://www.foxnews.com/politics/anti-israel-agitators-set-encampment-outside-jewish-dem-reps-home-eve-oct-7-hamas-attack-anniversary,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/931/523/congressman-greg-landsman-of-ohio.jpg?ve=1&tl=1,Terrorism / Protest / Political Unrest / Riot
144,Xi Jinping celebrates China’s rising power — and his own,President Xi Jinping opened China’s twice-per decade Communist Party Congress on Wednesday hailing the reforms he put in place during his first five-year term and sharing his vision for where he hopes to take the nation. William Brangham reports on the congress as it prepares to announce Xi’s successor and how new leadership may transform China’s role as a global economic partner.,2017-10-18 22:35:21,http://www.pbs.org/newshour/bb/xi-jinping-celebrates-chinas-rising-power/,http://d3i6fh83elv35t.cloudfront.net/newshour/wp-content/uploads/2017/10/RTS1G5ZZ-1024x686.jpg,Terrorism / Protest / Political Unrest / Riot
